datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2025-12-07T20:00:00Z,1.33267,1.33321,1.33236,1.3326,2870,0,0,2870
2025-12-08T00:00:00Z,1.33262,1.33425,1.33227,1.33372,5780,0,0,5780
2025-12-08T04:00:00Z,1.33372,1.33467,1.33219,1.3324799999999999,6375,0,0,6375
2025-12-08T08:00:00Z,1.3324799999999999,1.33337,1.33136,1.33176,8991,0,0,8991
2025-12-08T12:00:00Z,1.33175,1.33385,1.33056,1.3311600000000001,12494,0,0,12494
2025-12-08T16:00:00Z,1.33117,1.3330899999999999,1.3308499999999999,1.3326799999999999,8329,0,0,8329
2025-12-08T20:00:00Z,1.33269,1.33296,1.33185,1.3327200000000001,3420,0,0,3420
2025-12-09T00:00:00Z,1.33271,1.3335,1.3318400000000001,1.33284,5028,0,0,5028
2025-12-09T04:00:00Z,1.33284,1.33369,1.33233,1.33281,5968,0,0,5968
2025-12-09T08:00:00Z,1.33284,1.33562,1.33243,1.33289,10025,0,0,10025
2025-12-09T12:00:00Z,1.33289,1.3331,1.32871,1.3296999999999999,15272,0,0,15272
2025-12-09T16:00:00Z,1.3296999999999999,1.33195,1.32913,1.33016,9133,0,0,9133
2025-12-09T20:00:00Z,1.33014,1.3307,1.32973,1.33029,3647,0,0,3647
2025-12-10T00:00:00Z,1.33029,1.33054,1.32959,1.33026,4967,0,0,4967
2025-12-10T04:00:00Z,1.33026,1.33258,1.33025,1.3324,5276,0,0,5276
2025-12-10T08:00:00Z,1.3324,1.33273,1.33015,1.33102,9833,0,0,9833
2025-12-10T12:00:00Z,1.33104,1.33368,1.33047,1.33205,12788,0,0,12788
2025-12-10T16:00:00Z,1.3320400000000001,1.337,1.33155,1.33648,22019,0,0,22019
2025-12-10T20:00:00Z,1.3364500000000001,1.33917,1.33596,1.33884,10094,0,0,10094
2025-12-11T00:00:00Z,1.33884,1.3392,1.33661,1.3367200000000001,7616,0,0,7616
2025-12-11T04:00:00Z,1.33673,1.33791,1.33595,1.337,7360,0,0,7360
2025-12-11T08:00:00Z,1.33698,1.33874,1.33545,1.3385500000000001,11215,0,0,11215
2025-12-11T12:00:00Z,1.3385500000000001,1.34353,1.33789,1.34341,14596,0,0,14596
2025-12-11T16:00:00Z,1.34344,1.34382,1.33898,1.33908,10219,0,0,10219
2025-12-11T20:00:00Z,1.33908,1.33962,1.33822,1.33935,4431,0,0,4431
2025-12-12T00:00:00Z,1.33934,1.34,1.33894,1.33911,5357,0,0,5357
2025-12-12T04:00:00Z,1.33911,1.33992,1.33748,1.33845,5922,0,0,5922
2025-12-12T08:00:00Z,1.33843,1.3389,1.33676,1.33752,9252,0,0,9252
2025-12-12T12:00:00Z,1.33751,1.33836,1.33521,1.33548,12421,0,0,12421
2025-12-12T16:00:00Z,1.33551,1.3377,1.3342,1.33657,10286,0,0,10286
2025-12-12T20:00:00Z,1.33656,1.33748,1.3363800000000001,1.33723,3688,0,0,3688
2025-12-14T20:00:00Z,1.33592,1.33727,1.33592,1.3367200000000001,1829,0,0,1829
2025-12-15T00:00:00Z,1.33676,1.33745,1.3355299999999999,1.33569,6828,0,0,6828
2025-12-15T04:00:00Z,1.33569,1.3370199999999999,1.33548,1.33636,6279,0,0,6279
2025-12-15T08:00:00Z,1.33636,1.339,1.33613,1.3383099999999999,8613,0,0,8613
2025-12-15T12:00:00Z,1.3383099999999999,1.34019,1.3381,1.33947,12271,0,0,12271
2025-12-15T16:00:00Z,1.3394599999999999,1.33956,1.33595,1.33728,9745,0,0,9745
2025-12-15T20:00:00Z,1.3372600000000001,1.33811,1.3369900000000001,1.33791,4570,0,0,4570
2025-12-16T00:00:00Z,1.3378999999999999,1.33835,1.33617,1.33657,7576,0,0,7576
2025-12-16T04:00:00Z,1.33657,1.3378700000000001,1.33551,1.33755,7077,0,0,7077
2025-12-16T08:00:00Z,1.33757,1.34311,1.3375,1.34311,12656,0,0,12656
2025-12-16T12:00:00Z,1.34313,1.3456000000000001,1.3404,1.34157,21683,0,0,21683
2025-12-16T16:00:00Z,1.3415599999999999,1.34405,1.34,1.3425799999999999,13880,0,0,13880
2025-12-16T20:00:00Z,1.34256,1.34359,1.34191,1.34254,5351,0,0,5351
2025-12-17T00:00:00Z,1.34254,1.3427,1.34066,1.34097,5695,0,0,5695
2025-12-17T04:00:00Z,1.34097,1.34098,1.33155,1.33224,12073,0,0,12073
2025-12-17T08:00:00Z,1.33223,1.33376,1.33117,1.33276,11768,0,0,11768
2025-12-17T12:00:00Z,1.33274,1.34003,1.33261,1.33991,15508,0,0,15508
2025-12-17T16:00:00Z,1.3399,1.34067,1.3372600000000001,1.33769,12302,0,0,12302
2025-12-17T20:00:00Z,1.33768,1.33841,1.3373300000000001,1.33738,3938,0,0,3938
2025-12-18T00:00:00Z,1.33737,1.33791,1.33615,1.33648,6516,0,0,6516
2025-12-18T04:00:00Z,1.33647,1.33755,1.33623,1.33663,6749,0,0,6749
2025-12-18T08:00:00Z,1.33662,1.33735,1.3341,1.33541,9944,0,0,9944
2025-12-18T12:00:00Z,1.3353,1.3446500000000001,1.33486,1.3394599999999999,26089,0,0,26089
2025-12-18T16:00:00Z,1.3395000000000001,1.34055,1.3370199999999999,1.33861,12278,0,0,12278
2025-12-18T20:00:00Z,1.33859,1.33898,1.33774,1.33836,5149,0,0,5149
2025-12-19T00:00:00Z,1.33836,1.3387,1.33732,1.33779,6485,0,0,6485
2025-12-19T04:00:00Z,1.33779,1.33859,1.3363,1.33652,7823,0,0,7823
2025-12-19T08:00:00Z,1.33655,1.33881,1.3365,1.33728,10541,0,0,10541
2025-12-19T12:00:00Z,1.33728,1.33869,1.3357,1.33617,14022,0,0,14022
2025-12-19T16:00:00Z,1.3361399999999999,1.3391899999999999,1.33598,1.33906,9482,0,0,9482
2025-12-19T20:00:00Z,1.33903,1.33941,1.3372899999999999,1.33752,3740,0,0,3740
2025-12-21T20:00:00Z,1.3372899999999999,1.3384,1.33655,1.3378999999999999,4629,0,0,4629
2025-12-22T00:00:00Z,1.3379400000000001,1.33998,1.3378700000000001,1.33931,15821,0,0,15821
2025-12-22T04:00:00Z,1.33931,1.34192,1.33914,1.34138,6472,0,0,6472
2025-12-22T08:00:00Z,1.34135,1.34422,1.34093,1.3439,10496,0,0,10496
2025-12-22T12:00:00Z,1.3439,1.34592,1.34262,1.34538,12077,0,0,12077
2025-12-22T16:00:00Z,1.34536,1.3477700000000001,1.34464,1.34586,9634,0,0,9634
2025-12-22T20:00:00Z,1.34588,1.34697,1.34545,1.34677,4211,0,0,4211
2025-12-23T00:00:00Z,1.34677,1.34898,1.34677,1.34888,6362,0,0,6362
2025-12-23T04:00:00Z,1.34888,1.35029,1.34796,1.35015,7454,0,0,7454
2025-12-23T08:00:00Z,1.35013,1.35189,1.34962,1.35036,11961,0,0,11961
2025-12-23T12:00:00Z,1.35035,1.3513,1.34723,1.3483399999999999,15430,0,0,15430
2025-12-23T16:00:00Z,1.34836,1.34976,1.3470900000000001,1.34967,8812,0,0,8812
2025-12-23T20:00:00Z,1.34966,1.35243,1.34942,1.3513,4495,0,0,4495
2025-12-24T00:00:00Z,1.35131,1.35341,1.35071,1.35164,7370,0,0,7370
2025-12-24T04:00:00Z,1.35167,1.35244,1.35094,1.35104,6676,0,0,6676
2025-12-24T08:00:00Z,1.35104,1.35283,1.35027,1.35144,9204,0,0,9204
2025-12-24T12:00:00Z,1.35144,1.35147,1.3492,1.35072,11740,0,0,11740
2025-12-24T16:00:00Z,1.35072,1.3511,1.3492600000000001,1.35006,7524,0,0,7524
2025-12-24T20:00:00Z,1.35007,1.35053,1.34973,1.35046,3945,27,0,3945
2025-12-25T20:00:00Z,1.35034,1.3516,1.35012,1.3508,3028,0,0,3028
2025-12-26T00:00:00Z,1.3508,1.35228,1.35049,1.35058,7489,0,0,7489
2025-12-26T04:00:00Z,1.35059,1.35084,1.34795,1.34826,7861,0,0,7861
2025-12-26T08:00:00Z,1.3483,1.34984,1.3477299999999999,1.34948,9095,0,0,9095
2025-12-26T12:00:00Z,1.34946,1.35274,1.34883,1.35071,11508,0,0,11508
2025-12-26T16:00:00Z,1.35069,1.35079,1.34817,1.35001,9956,0,0,9956
2025-12-26T20:00:00Z,1.35004,1.35065,1.34925,1.34997,4041,0,0,4041
2025-12-28T20:00:00Z,1.3495,1.35013,1.3486500000000001,1.34969,2269,0,0,2269
2025-12-29T00:00:00Z,1.3497,1.3512,1.34967,1.35069,7051,0,0,7051
2025-12-29T04:00:00Z,1.35068,1.35072,1.34817,1.34854,8389,0,0,8389
2025-12-29T08:00:00Z,1.34851,1.35115,1.3473600000000001,1.34894,13931,0,0,13931
2025-12-29T12:00:00Z,1.34894,1.35128,1.34692,1.35005,17514,0,0,17514
2025-12-29T16:00:00Z,1.35001,1.3508200000000001,1.34815,1.35068,11466,0,0,11466
2025-12-29T20:00:00Z,1.35066,1.3516,1.35016,1.35089,5283,0,0,5283
2025-12-30T00:00:00Z,1.35089,1.35118,1.34977,1.35053,5245,0,0,5245
2025-12-30T04:00:00Z,1.35053,1.35217,1.35007,1.35055,6538,0,0,6538
2025-12-30T08:00:00Z,1.35056,1.35309,1.35031,1.35047,9826,0,0,9826
2025-12-30T12:00:00Z,1.35049,1.35087,1.34498,1.34735,13647,0,0,13647
2025-12-30T16:00:00Z,1.34735,1.34836,1.34623,1.34656,9510,0,0,9510
2025-12-30T20:00:00Z,1.3465799999999999,1.34693,1.34611,1.34665,3924,0,0,3924
2025-12-31T00:00:00Z,1.34666,1.34676,1.34584,1.34639,5469,0,0,5469
2025-12-31T04:00:00Z,1.3464,1.34646,1.34513,1.3456299999999999,5857,0,0,5857
2025-12-31T08:00:00Z,1.34566,1.34656,1.3426,1.34552,11358,0,0,11358
2025-12-31T12:00:00Z,1.34554,1.34765,1.34017,1.34504,17344,0,0,17344
2025-12-31T16:00:00Z,1.34507,1.3461,1.34378,1.34598,11303,0,0,11303
2025-12-31T20:00:00Z,1.34598,1.34836,1.3459400000000001,1.3473899999999999,2660,0,0,2660
2026-01-01T20:00:00Z,1.34631,1.34768,1.34611,1.34742,1700,0,0,1700
2026-01-02T00:00:00Z,1.34742,1.34913,1.3471600000000001,1.3486799999999999,4553,0,0,4553
2026-01-02T04:00:00Z,1.3486799999999999,1.34879,1.34577,1.34642,5724,0,0,5724
2026-01-02T08:00:00Z,1.34639,1.34688,1.34344,1.3440699999999999,12244,0,0,12244
2026-01-02T12:00:00Z,1.3440400000000001,1.3502,1.34361,1.34968,13922,0,0,13922
2026-01-02T16:00:00Z,1.34968,1.34986,1.34463,1.3455,10669,0,0,10669
2026-01-02T20:00:00Z,1.34551,1.34668,1.3449499999999999,1.3459699999999999,3697,0,0,3697
2026-01-04T20:00:00Z,1.34501,1.3457,1.34364,1.34382,2402,0,0,2402
2026-01-05T00:00:00Z,1.3437999999999999,1.3449,1.34137,1.34159,10530,0,0,10530
2026-01-05T04:00:00Z,1.34155,1.3437299999999999,1.34142,1.34228,8676,0,0,8676
2026-01-05T08:00:00Z,1.34231,1.34713,1.34174,1.34592,13541,0,0,13541
2026-01-05T12:00:00Z,1.34595,1.35043,1.3425099999999999,1.3502399999999999,17436,0,0,17436
2026-01-05T16:00:00Z,1.35027,1.35459,1.35026,1.35431,11997,0,0,11997
2026-01-05T20:00:00Z,1.35429,1.3548200000000001,1.3531900000000001,1.3532600000000001,3941,0,0,3941
2026-01-06T00:00:00Z,1.3532600000000001,1.35623,1.35278,1.35591,7399,0,0,7399
2026-01-06T04:00:00Z,1.3559,1.35678,1.3546,1.3550900000000001,7431,0,0,7431
2026-01-06T08:00:00Z,1.3550499999999999,1.3567,1.3517299999999999,1.35209,13319,0,0,13319
2026-01-06T12:00:00Z,1.35211,1.35347,1.34941,1.35076,15960,0,0,15960
2026-01-06T16:00:00Z,1.35073,1.35123,1.34918,1.35005,10433,0,0,10433
2026-01-06T20:00:00Z,1.35005,1.35063,1.34948,1.34995,3905,0,0,3905
2026-01-07T00:00:00Z,1.34995,1.35169,1.34975,1.35144,7032,0,0,7032
2026-01-07T04:00:00Z,1.35142,1.35172,1.34915,1.34927,8110,0,0,8110
2026-01-07T08:00:00Z,1.34925,1.3506,1.34849,1.35003,10364,0,0,10364
2026-01-07T12:00:00Z,1.35004,1.3503,1.34727,1.34811,16741,0,0,16741
2026-01-07T16:00:00Z,1.34811,1.3486,1.34622,1.34644,9795,0,0,9795
2026-01-07T20:00:00Z,1.34644,1.34681,1.34562,1.34586,3705,0,0,3705
2026-01-08T00:00:00Z,1.34586,1.34654,1.34505,1.34633,5372,0,0,5372
2026-01-08T04:00:00Z,1.34633,1.34637,1.34451,1.34456,7017,0,0,7017
2026-01-08T08:00:00Z,1.34459,1.34509,1.34322,1.34443,10127,0,0,10127
2026-01-08T12:00:00Z,1.3444,1.34478,1.3416000000000001,1.3441,13590,0,0,13590
2026-01-08T16:00:00Z,1.3441,1.34446,1.3419699999999999,1.3431,9427,0,0,9427
2026-01-08T20:00:00Z,1.3430900000000001,1.34454,1.34297,1.34363,4378,0,0,4378
2026-01-09T00:00:00Z,1.34362,1.34379,1.34246,1.34367,6620,0,0,6620
2026-01-09T04:00:00Z,1.34367,1.34383,1.34147,1.34289,6868,0,0,6868
2026-01-09T08:00:00Z,1.34292,1.34344,1.3404,1.3413,10265,0,0,10265
2026-01-09T12:00:00Z,1.3413,1.34512,1.33881,1.34179,24867,0,0,24867
2026-01-09T16:00:00Z,1.34178,1.34229,1.33979,1.34067,11011,0,0,11011
2026-01-09T20:00:00Z,1.34067,1.34101,1.3397000000000001,1.34026,2973,0,0,2973
2026-01-11T20:00:00Z,1.33965,1.34025,1.33922,1.3394,1405,0,0,1405
2026-01-12T00:00:00Z,1.3394,1.3441,1.33908,1.342,10018,0,0,10018
2026-01-12T04:00:00Z,1.34204,1.3447,1.34164,1.3444099999999999,7528,0,0,7528
2026-01-12T08:00:00Z,1.3443800000000001,1.34749,1.34425,1.34599,11882,0,0,11882
2026-01-12T12:00:00Z,1.34596,1.3485800000000001,1.34575,1.34753,14645,0,0,14645
2026-01-12T16:00:00Z,1.34756,1.34775,1.3455300000000001,1.3466,8901,0,0,8901
2026-01-12T20:00:00Z,1.34661,1.34705,1.34616,1.34661,3914,0,0,3914
2026-01-13T00:00:00Z,1.34661,1.34789,1.34625,1.34705,6556,0,0,6556
2026-01-13T04:00:00Z,1.34705,1.3477299999999999,1.34623,1.3467,7240,0,0,7240
2026-01-13T08:00:00Z,1.34667,1.3485800000000001,1.34631,1.34725,9078,0,0,9078
2026-01-13T12:00:00Z,1.34725,1.34948,1.34349,1.34421,18682,0,0,18682
2026-01-13T16:00:00Z,1.34417,1.34451,1.34239,1.3435000000000001,10567,0,0,10567
2026-01-13T20:00:00Z,1.3435000000000001,1.34363,1.34207,1.3425500000000001,4039,0,0,4039
2026-01-14T00:00:00Z,1.34254,1.34484,1.34196,1.34448,5812,0,0,5812
2026-01-14T04:00:00Z,1.34447,1.3449900000000001,1.34345,1.34398,5637,0,0,5637
2026-01-14T08:00:00Z,1.34396,1.34589,1.34369,1.34496,11013,0,0,11013
2026-01-14T12:00:00Z,1.3449200000000001,1.34642,1.34385,1.34561,17876,0,0,17876
2026-01-14T16:00:00Z,1.3456000000000001,1.34588,1.34247,1.34311,9390,0,0,9390
2026-01-14T20:00:00Z,1.3431199999999999,1.34473,1.34298,1.34401,5969,0,0,5969
2026-01-15T00:00:00Z,1.34401,1.34401,1.34257,1.34275,7229,0,0,7229
2026-01-15T04:00:00Z,1.3427799999999999,1.3443399999999999,1.34231,1.3434599999999999,7626,0,0,7626
2026-01-15T08:00:00Z,1.3434300000000001,1.34455,1.34159,1.3418700000000001,10230,0,0,10230
2026-01-15T12:00:00Z,1.34183,1.34208,1.33629,1.3386,14657,0,0,14657
2026-01-15T16:00:00Z,1.33859,1.33941,1.33799,1.3385799999999999,9819,0,0,9819
2026-01-15T20:00:00Z,1.33861,1.33863,1.33744,1.33812,4988,0,0,4988
2026-01-16T00:00:00Z,1.33811,1.3391,1.33707,1.33908,6260,0,0,6260
2026-01-16T04:00:00Z,1.33906,1.33921,1.33769,1.33907,5403,0,0,5403
2026-01-16T08:00:00Z,1.33908,1.3413,1.33894,1.3407499999999999,8503,0,0,8503
2026-01-16T12:00:00Z,1.34073,1.3410199999999999,1.33662,1.33782,16283,0,0,16283
2026-01-16T16:00:00Z,1.33784,1.33903,1.3373599999999999,1.3382100000000001,10227,0,0,10227
2026-01-16T20:00:00Z,1.33823,1.33863,1.33747,1.33786,3430,0,0,3430
2026-01-18T20:00:00Z,1.33496,1.3407200000000001,1.3339400000000001,1.3402,3931,0,0,3931
2026-01-19T00:00:00Z,1.3402,1.3409,1.33814,1.33883,12103,0,0,12103
2026-01-19T04:00:00Z,1.33884,1.34103,1.33843,1.33887,9106,0,0,9106
2026-01-19T08:00:00Z,1.3389,1.34157,1.33871,1.34084,10539,0,0,10539
2026-01-19T12:00:00Z,1.34086,1.34288,1.34046,1.34218,9232,0,0,9232
2026-01-19T16:00:00Z,1.34219,1.34355,1.34204,1.34257,4448,0,0,4448
2026-01-19T20:00:00Z,1.3425799999999999,1.34289,1.34167,1.34192,2081,0,0,2081
2026-01-20T00:00:00Z,1.34195,1.3439999999999999,1.341,1.3435000000000001,6311,0,0,6311
2026-01-20T04:00:00Z,1.34351,1.34826,1.34259,1.3475,10178,0,0,10178
2026-01-20T08:00:00Z,1.34751,1.34916,1.34592,1.34632,18758,0,0,18758
2026-01-20T12:00:00Z,1.34634,1.34796,1.34395,1.3457,23351,0,0,23351
2026-01-20T16:00:00Z,1.34569,1.34758,1.34268,1.3427799999999999,12494,0,0,12494
2026-01-20T20:00:00Z,1.34276,1.34444,1.34254,1.34403,6492,0,0,6492
2026-01-21T00:00:00Z,1.34403,1.34567,1.3433,1.34403,7774,0,0,7774
2026-01-21T04:00:00Z,1.34403,1.3449200000000001,1.34292,1.3443100000000001,8019,0,0,8019
2026-01-21T08:00:00Z,1.34427,1.34479,1.34013,1.34097,12164,0,0,12164
2026-01-21T12:00:00Z,1.34101,1.34595,1.34013,1.34275,20042,0,0,20042
2026-01-21T16:00:00Z,1.34275,1.3440699999999999,1.34096,1.3425,16678,0,0,16678
2026-01-21T20:00:00Z,1.34253,1.3433,1.34124,1.34182,6051,0,0,6051
2026-01-22T00:00:00Z,1.34181,1.34354,1.34169,1.34323,6943,0,0,6943
2026-01-22T04:00:00Z,1.34323,1.34395,1.34203,1.3431600000000001,7276,0,0,7276
2026-01-22T08:00:00Z,1.34313,1.34528,1.34013,1.34206,16601,0,0,16601
2026-01-22T12:00:00Z,1.34203,1.34852,1.34086,1.34776,19235,0,0,19235
2026-01-22T16:00:00Z,1.34778,1.35025,1.34734,1.34908,11004,0,0,11004
2026-01-22T20:00:00Z,1.34906,1.3509,1.34883,1.34995,5071,0,0,5071
2026-01-23T00:00:00Z,1.34995,1.3504800000000001,1.34885,1.34904,7016,0,0,7016
2026-01-23T04:00:00Z,1.34904,1.35125,1.3483,1.34928,9778,0,0,9778
2026-01-23T08:00:00Z,1.3492899999999999,1.35368,1.34822,1.35179,15674,0,0,15674
2026-01-23T12:00:00Z,1.35182,1.35675,1.35176,1.35644,12174,0,0,12174
2026-01-23T16:00:00Z,1.35643,1.36295,1.35609,1.36237,18781,0,0,18781
2026-01-23T20:00:00Z,1.36234,1.36459,1.36215,1.36445,9613,0,0,9613
2026-01-25T20:00:00Z,1.36622,1.36803,1.36548,1.3664399999999999,3974,0,0,3974
2026-01-26T00:00:00Z,1.36647,1.36798,1.36433,1.36601,15826,0,0,15826
2026-01-26T04:00:00Z,1.36605,1.3676300000000001,1.36448,1.36468,12238,0,0,12238
2026-01-26T08:00:00Z,1.3647,1.36772,1.36429,1.36663,16512,0,0,16512
2026-01-26T12:00:00Z,1.36663,1.3713,1.36433,1.37076,16324,0,0,16324
2026-01-26T16:00:00Z,1.3707500000000001,1.37134,1.36755,1.36825,14344,0,0,14344
2026-01-26T20:00:00Z,1.36826,1.3687,1.36734,1.3675,6237,0,0,6237
2026-01-27T00:00:00Z,1.36752,1.3700700000000001,1.36701,1.36835,8755,0,0,8755
2026-01-27T04:00:00Z,1.3683100000000001,1.36904,1.367,1.36743,9494,0,0,9494
2026-01-27T08:00:00Z,1.36747,1.37124,1.36639,1.37106,15290,0,0,15290
2026-01-27T12:00:00Z,1.37107,1.3791,1.37079,1.37519,25587,0,0,25587
2026-01-27T16:00:00Z,1.37516,1.37913,1.37507,1.37829,17398,0,0,17398
2026-01-27T20:00:00Z,1.37828,1.38704,1.37761,1.3827,23592,0,0,23592
2026-01-28T00:00:00Z,1.38269,1.38313,1.37921,1.37998,13158,0,0,13158
2026-01-28T04:00:00Z,1.37999,1.38311,1.3789,1.38016,13564,0,0,13564
2026-01-28T08:00:00Z,1.3801700000000001,1.38116,1.3767800000000001,1.377,18849,0,0,18849
2026-01-28T12:00:00Z,1.37699,1.38016,1.37497,1.37896,29926,0,0,29926
2026-01-28T16:00:00Z,1.37896,1.37967,1.37528,1.37935,25654,0,0,25654
2026-01-28T20:00:00Z,1.3793199999999999,1.38301,1.3786,1.38273,10771,0,0,10771
2026-01-29T00:00:00Z,1.38275,1.38351,1.37931,1.38324,13227,0,0,13227
2026-01-29T04:00:00Z,1.3832900000000001,1.38482,1.3823699999999999,1.38316,12642,0,0,12642
2026-01-29T08:00:00Z,1.38314,1.38468,1.37805,1.37943,17623,0,0,17623
2026-01-29T12:00:00Z,1.37943,1.38342,1.37424,1.37637,33553,0,0,33553
2026-01-29T16:00:00Z,1.37634,1.38076,1.37599,1.37931,24261,0,0,24261
2026-01-29T20:00:00Z,1.3793199999999999,1.38147,1.37882,1.38082,7493,0,0,7493
2026-01-30T00:00:00Z,1.38083,1.38143,1.3731499999999999,1.3752900000000001,22293,0,0,22293
2026-01-30T04:00:00Z,1.37528,1.37832,1.37402,1.37698,15758,0,0,15758
2026-01-30T08:00:00Z,1.37701,1.37804,1.3725100000000001,1.37789,21169,0,0,21169
2026-01-30T12:00:00Z,1.37786,1.37879,1.37101,1.3719700000000001,28790,0,0,28790
2026-01-30T16:00:00Z,1.3719700000000001,1.37301,1.36807,1.36982,27552,0,0,27552
2026-01-30T20:00:00Z,1.3698000000000001,1.36984,1.36795,1.36849,9805,0,0,9805
2026-02-01T20:00:00Z,1.3682699999999999,1.36913,1.36621,1.36761,5201,0,0,5201
2026-02-02T00:00:00Z,1.36765,1.37059,1.36765,1.36846,21597,0,0,21597
2026-02-02T04:00:00Z,1.36847,1.36891,1.36604,1.36796,18423,0,0,18423
2026-02-02T08:00:00Z,1.3679700000000001,1.37152,1.3678,1.37003,18778,0,0,18778
2026-02-02T12:00:00Z,1.37002,1.3707,1.36266,1.36279,24995,0,0,24995
2026-02-02T16:00:00Z,1.36279,1.3663,1.36229,1.36591,16546,0,0,16546
2026-02-02T20:00:00Z,1.36592,1.36734,1.36537,1.36731,5849,0,0,5849
2026-02-03T00:00:00Z,1.36731,1.3689,1.3670900000000001,1.36848,9296,0,0,9296
2026-02-03T04:00:00Z,1.36847,1.37069,1.3683100000000001,1.36969,10900,0,0,10900
2026-02-03T08:00:00Z,1.36967,1.37001,1.36505,1.36506,14418,0,0,14418
2026-02-03T12:00:00Z,1.36505,1.37046,1.36505,1.3703400000000001,17528,0,0,17528
2026-02-03T16:00:00Z,1.37035,1.37076,1.36734,1.36881,15559,0,0,15559
2026-02-03T20:00:00Z,1.36882,1.37024,1.36839,1.36971,5531,0,0,5531
2026-02-04T00:00:00Z,1.36971,1.37128,1.36911,1.3704399999999999,8462,0,0,8462
2026-02-04T04:00:00Z,1.3704399999999999,1.37219,1.3703,1.37158,7967,0,0,7967
2026-02-04T08:00:00Z,1.37155,1.37335,1.36948,1.3709,12554,0,0,12554
2026-02-04T12:00:00Z,1.37089,1.37292,1.3661400000000001,1.36643,20176,0,0,20176
2026-02-04T16:00:00Z,1.36643,1.36724,1.36422,1.3663,17379,0,0,17379
2026-02-04T20:00:00Z,1.36626,1.36638,1.36429,1.3646099999999999,5684,0,0,5684
2026-02-05T00:00:00Z,1.36462,1.36541,1.36191,1.3625,9616,0,0,9616
2026-02-05T04:00:00Z,1.36252,1.36295,1.36068,1.36203,9367,0,0,9367
2026-02-05T08:00:00Z,1.36201,1.3633,1.35565,1.36125,16331,0,0,16331
2026-02-05T12:00:00Z,1.3613,1.36131,1.35214,1.35283,37854,0,0,37854
2026-02-05T16:00:00Z,1.35282,1.35576,1.35175,1.35487,15791,0,0,15791
2026-02-05T20:00:00Z,1.35489,1.3552,1.35206,1.35213,6281,0,0,6281
2026-02-06T00:00:00Z,1.35214,1.3550200000000001,1.3508499999999999,1.35465,9259,0,0,9259
2026-02-06T04:00:00Z,1.35467,1.35791,1.3545099999999999,1.3566500000000001,8291,0,0,8291
2026-02-06T08:00:00Z,1.35667,1.35921,1.35582,1.3584399999999999,11840,0,0,11840
2026-02-06T12:00:00Z,1.3584399999999999,1.3615599999999999,1.35816,1.36145,14430,0,0,14430
2026-02-06T16:00:00Z,1.36144,1.36234,1.36015,1.3616,10128,0,0,10128
2026-02-06T20:00:00Z,1.36159,1.36222,1.36079,1.36112,3270,0,0,3270
2026-02-08T20:00:00Z,1.35982,1.36117,1.35882,1.36099,3052,0,0,3052
