datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2025-08-03T20:00:00Z,1.15899,1.15957,1.15781,1.15875,4922,0,0,4922
2025-08-04T00:00:00Z,1.15875,1.15888,1.15501,1.15791,10552,0,0,10552
2025-08-04T04:00:00Z,1.15791,1.15855,1.1550799999999999,1.15636,11782,0,0,11782
2025-08-04T08:00:00Z,1.15638,1.15866,1.15495,1.15668,12573,0,0,12573
2025-08-04T12:00:00Z,1.1567,1.15888,1.1556899999999999,1.15672,18373,0,0,18373
2025-08-04T16:00:00Z,1.15674,1.15779,1.1557,1.15677,8879,0,0,8879
2025-08-04T20:00:00Z,1.1568,1.15855,1.1565400000000001,1.15839,3660,0,0,3660
2025-08-05T00:00:00Z,1.15839,1.15879,1.15541,1.15555,6943,0,0,6943
2025-08-05T04:00:00Z,1.15555,1.15623,1.15332,1.15462,8706,0,0,8706
2025-08-05T08:00:00Z,1.15462,1.15493,1.15275,1.15393,10884,0,0,10884
2025-08-05T12:00:00Z,1.15396,1.1585,1.15302,1.15794,20148,0,0,20148
2025-08-05T16:00:00Z,1.15793,1.15863,1.15665,1.15727,7530,0,0,7530
2025-08-05T20:00:00Z,1.15728,1.15814,1.15709,1.15785,2996,0,0,2996
2025-08-06T00:00:00Z,1.15785,1.15852,1.15644,1.158,5379,0,0,5379
2025-08-06T04:00:00Z,1.158,1.15886,1.15714,1.1581,7196,0,0,7196
2025-08-06T08:00:00Z,1.15812,1.16153,1.15705,1.16045,9724,0,0,9724
2025-08-06T12:00:00Z,1.16043,1.16472,1.16003,1.16465,15736,0,0,15736
2025-08-06T16:00:00Z,1.16462,1.16685,1.16309,1.16567,9243,0,0,9243
2025-08-06T20:00:00Z,1.16568,1.16661,1.16501,1.16629,4053,0,0,4053
2025-08-07T00:00:00Z,1.16629,1.16653,1.16496,1.16647,5937,0,0,5937
2025-08-07T04:00:00Z,1.16648,1.16913,1.16628,1.16896,8060,0,0,8060
2025-08-07T08:00:00Z,1.16896,1.16988,1.16342,1.16445,12715,0,0,12715
