datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2025-12-18T11:00:00Z,1.17251,1.1727400000000001,1.17203,1.17205,1567,0,0,1567
2025-12-18T12:00:00Z,1.17204,1.17235,1.17123,1.17141,2508,0,0,2508
2025-12-18T13:00:00Z,1.17141,1.17629,1.17133,1.1747,7072,0,0,7072
2025-12-18T14:00:00Z,1.1746699999999999,1.17557,1.17327,1.17347,6330,0,0,6330
2025-12-18T15:00:00Z,1.17347,1.17405,1.17161,1.1727400000000001,4854,0,0,4854
2025-12-18T16:00:00Z,1.17272,1.1746,1.17256,1.17281,3247,0,0,3247
2025-12-18T17:00:00Z,1.17283,1.1729,1.1715200000000001,1.1719,2579,0,0,2579
2025-12-18T18:00:00Z,1.17191,1.17248,1.17154,1.17198,1750,0,0,1750
2025-12-18T19:00:00Z,1.17198,1.17276,1.17177,1.1724999999999999,1532,0,0,1532
2025-12-18T20:00:00Z,1.17249,1.17277,1.17204,1.1722299999999999,1189,0,0,1189
2025-12-18T21:00:00Z,1.17222,1.17254,1.17218,1.1724,620,0,0,620
2025-12-18T22:00:00Z,1.17241,1.1724999999999999,1.172,1.17244,760,5,0,760
2025-12-18T23:00:00Z,1.17246,1.17276,1.17238,1.17248,520,0,0,520
2025-12-19T00:00:00Z,1.1724700000000001,1.17269,1.17218,1.17265,930,0,0,930
2025-12-19T01:00:00Z,1.17268,1.17287,1.17204,1.17242,1195,0,0,1195
2025-12-19T02:00:00Z,1.17242,1.17285,1.17214,1.17227,917,0,0,917
2025-12-19T03:00:00Z,1.17229,1.17258,1.17184,1.17212,1463,0,0,1463
2025-12-19T04:00:00Z,1.1721300000000001,1.17227,1.17156,1.1718,884,0,0,884
2025-12-19T05:00:00Z,1.1718,1.17208,1.17177,1.172,807,0,0,807
2025-12-19T06:00:00Z,1.172,1.17216,1.17117,1.17199,1808,0,0,1808
2025-12-19T07:00:00Z,1.172,1.17206,1.17033,1.1708,2335,0,0,2335
2025-12-19T08:00:00Z,1.17079,1.17163,1.17063,1.17126,2292,0,0,2292
2025-12-19T09:00:00Z,1.17127,1.17179,1.17089,1.1712,2278,0,0,2278
2025-12-19T10:00:00Z,1.17122,1.17178,1.17089,1.1716199999999999,1956,0,0,1956
2025-12-19T11:00:00Z,1.17161,1.17178,1.17077,1.17113,1791,0,0,1791
2025-12-19T12:00:00Z,1.17111,1.17151,1.17077,1.1710099999999999,1708,0,0,1708
2025-12-19T13:00:00Z,1.17103,1.17194,1.17022,1.17194,2892,0,0,2892
2025-12-19T14:00:00Z,1.17196,1.17378,1.1718899999999999,1.17265,3310,0,0,3310
2025-12-19T15:00:00Z,1.17265,1.17285,1.17094,1.17096,3188,0,0,3188
2025-12-19T16:00:00Z,1.17099,1.17211,1.17085,1.17211,2225,0,0,2225
2025-12-19T17:00:00Z,1.17208,1.17209,1.17136,1.17193,1587,0,0,1587
2025-12-19T18:00:00Z,1.17191,1.17272,1.1718,1.17202,1579,0,0,1579
2025-12-19T19:00:00Z,1.17202,1.17251,1.17165,1.17236,1362,0,0,1362
2025-12-19T20:00:00Z,1.17235,1.17256,1.17065,1.17099,1313,0,0,1313
2025-12-19T21:00:00Z,1.1710099999999999,1.1714,1.17063,1.1709100000000001,1066,0,0,1066
2025-12-21T22:00:00Z,1.17116,1.1716,1.17107,1.17133,898,5,0,898
2025-12-21T23:00:00Z,1.17137,1.17153,1.17063,1.1710099999999999,988,0,0,988
2025-12-22T00:00:00Z,1.17099,1.1716199999999999,1.17096,1.17159,2184,0,0,2184
2025-12-22T01:00:00Z,1.1716,1.17194,1.17138,1.17174,1285,0,0,1285
2025-12-22T02:00:00Z,1.17174,1.17195,1.17153,1.17164,651,0,0,651
2025-12-22T03:00:00Z,1.17165,1.17183,1.17136,1.17174,885,0,0,885
2025-12-22T04:00:00Z,1.17174,1.17217,1.17164,1.172,654,0,0,654
2025-12-22T05:00:00Z,1.17201,1.17221,1.17157,1.17175,818,0,0,818
2025-12-22T06:00:00Z,1.17175,1.17191,1.1713,1.17158,1075,0,0,1075
2025-12-22T07:00:00Z,1.17158,1.17311,1.1715,1.17289,1734,0,0,1734
2025-12-22T08:00:00Z,1.17287,1.17384,1.17232,1.17359,1962,0,0,1962
2025-12-22T09:00:00Z,1.17357,1.17364,1.17275,1.17302,1932,0,0,1932
2025-12-22T10:00:00Z,1.17301,1.1738,1.1729,1.17331,1946,0,0,1946
2025-12-22T11:00:00Z,1.17333,1.17366,1.17287,1.1733500000000001,1385,0,0,1385
2025-12-22T12:00:00Z,1.1733500000000001,1.17435,1.17332,1.17415,2095,0,0,2095
2025-12-22T13:00:00Z,1.17417,1.17545,1.17417,1.17506,2674,0,0,2674
2025-12-22T14:00:00Z,1.17506,1.17665,1.1745,1.17601,2576,0,0,2576
2025-12-22T15:00:00Z,1.17599,1.17695,1.17577,1.17638,2623,0,0,2623
2025-12-22T16:00:00Z,1.17638,1.17641,1.17484,1.17498,2015,0,0,2015
2025-12-22T17:00:00Z,1.17498,1.17646,1.17493,1.17584,1566,0,0,1566
2025-12-22T18:00:00Z,1.17583,1.17584,1.17495,1.1752799999999999,1314,0,0,1314
2025-12-22T19:00:00Z,1.17529,1.1756,1.17487,1.17553,1116,0,0,1116
2025-12-22T20:00:00Z,1.17554,1.1758899999999999,1.17521,1.17553,871,0,0,871
2025-12-22T21:00:00Z,1.17553,1.1762299999999999,1.17546,1.17615,626,0,0,626
2025-12-22T22:00:00Z,1.17615,1.17622,1.17585,1.17596,846,5,0,846
2025-12-22T23:00:00Z,1.17599,1.17656,1.17592,1.17636,754,0,0,754
2025-12-23T00:00:00Z,1.17636,1.17704,1.17628,1.1769,924,0,0,924
2025-12-23T01:00:00Z,1.17688,1.1776200000000001,1.17661,1.17732,1306,0,0,1306
2025-12-23T02:00:00Z,1.17732,1.17805,1.17724,1.17776,1205,0,0,1205
2025-12-23T03:00:00Z,1.17778,1.17793,1.17731,1.17764,1103,0,0,1103
2025-12-23T04:00:00Z,1.17764,1.17792,1.17736,1.17752,1081,0,0,1081
2025-12-23T05:00:00Z,1.17752,1.17799,1.17743,1.17749,1113,0,0,1113
2025-12-23T06:00:00Z,1.17749,1.17765,1.17687,1.17713,1149,0,0,1149
2025-12-23T07:00:00Z,1.17714,1.17815,1.17693,1.17788,2072,0,0,2072
2025-12-23T08:00:00Z,1.17786,1.17846,1.17753,1.17845,2432,0,0,2432
2025-12-23T09:00:00Z,1.17844,1.17929,1.17818,1.17926,2560,0,0,2560
2025-12-23T10:00:00Z,1.1792799999999999,1.18004,1.17916,1.1798899999999999,1807,0,0,1807
2025-12-23T11:00:00Z,1.17987,1.18001,1.17924,1.17956,1548,0,0,1548
2025-12-23T12:00:00Z,1.17957,1.1802,1.1789,1.179,1823,0,0,1823
2025-12-23T13:00:00Z,1.17898,1.1794,1.17743,1.17749,3501,0,0,3501
2025-12-23T14:00:00Z,1.17749,1.1779600000000001,1.17686,1.17697,3233,0,0,3233
2025-12-23T15:00:00Z,1.17696,1.1779,1.1764000000000001,1.17741,3281,0,0,3281
2025-12-23T16:00:00Z,1.17743,1.1780599999999999,1.17731,1.17757,2125,0,0,2125
2025-12-23T17:00:00Z,1.17756,1.17789,1.17691,1.1771,1589,0,0,1589
2025-12-23T18:00:00Z,1.1771,1.17829,1.17697,1.17829,1290,0,0,1290
2025-12-23T19:00:00Z,1.17831,1.17914,1.17821,1.17901,1262,0,0,1262
