datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2024-12-03T00:00:00Z,1.62176,1.62514,1.61687,1.62046,48427.0,14,0.0,48427.0
2024-12-04T00:00:00Z,1.6205699999999998,1.63922,1.6198299999999999,1.63426,55450.0,14,0.0,55450.0
2024-12-05T00:00:00Z,1.63443,1.64318,1.6334499999999998,1.64093,44125.0,14,0.0,44125.0
2024-12-06T00:00:00Z,1.64103,1.65605,1.6407699999999998,1.6538300000000001,46248.0,14,0.0,46248.0
2024-12-09T00:00:00Z,1.64908,1.65192,1.6350799999999999,1.63931,41968.0,14,0.0,41968.0
2024-12-10T00:00:00Z,1.63944,1.65384,1.63918,1.65164,47936.0,14,0.0,47936.0
2024-12-11T00:00:00Z,1.65175,1.65766,1.64553,1.6458599999999999,50587.0,14,0.0,50587.0
2024-12-12T00:00:00Z,1.6459700000000002,1.64727,1.63617,1.64378,53953.0,14,0.0,53953.0
2024-12-13T00:00:00Z,1.6438700000000002,1.65189,1.64194,1.65039,44963.0,14,0.0,44963.0
2024-12-15T00:00:00Z,1.64883,1.65138,1.64765,1.65032,2843.0,57,0.0,2843.0
2024-12-16T00:00:00Z,1.65056,1.65283,1.64751,1.64917,43858.0,14,0.0,43858.0
2024-12-17T00:00:00Z,1.64927,1.65798,1.64905,1.6552799999999999,43107.0,14,0.0,43107.0
2024-12-18T00:00:00Z,1.6554600000000002,1.6689500000000002,1.6554600000000002,1.6676600000000001,51928.0,14,0.0,51928.0
2024-12-19T00:00:00Z,1.6679599999999999,1.67146,1.65663,1.66324,59077.0,14,0.0,59077.0
2024-12-20T00:00:00Z,1.66334,1.66925,1.66037,1.66808,53069.0,14,0.0,53069.0
2024-12-22T00:00:00Z,1.66549,1.66884,1.6649699999999998,1.66795,3025.0,37,0.0,3025.0
2024-12-23T00:00:00Z,1.66812,1.6709399999999999,1.66201,1.66627,42623.0,14,0.0,42623.0
2024-12-24T00:00:00Z,1.66637,1.67009,1.6631399999999998,1.66477,32264.0,14,0.0,32264.0
2024-12-25T00:00:00Z,1.66527,1.66711,1.6643599999999998,1.66539,2356.0,37,0.0,2356.0
2024-12-26T00:00:00Z,1.66551,1.67649,1.66317,1.6745,29592.0,14,0.0,29592.0
2024-12-27T00:00:00Z,1.6745999999999999,1.6801599999999999,1.6730399999999999,1.67705,37455.0,14,0.0,37455.0
2024-12-29T00:00:00Z,1.67549,1.67664,1.67255,1.67524,2646.0,37,0.0,2646.0
2024-12-30T00:00:00Z,1.67536,1.6770100000000001,1.66901,1.67314,42446.0,14,0.0,42446.0
2024-12-31T00:00:00Z,1.6734,1.67759,1.6701700000000002,1.67299,38531.0,14,0.0,38531.0
2025-01-01T00:00:00Z,1.6717300000000002,1.67381,1.67024,1.67107,2956.0,36,0.0,2956.0
2025-01-02T00:00:00Z,1.67118,1.6723599999999998,1.64895,1.65562,52762.0,14,0.0,52762.0
2025-01-03T00:00:00Z,1.65575,1.65934,1.65082,1.6581000000000001,38249.0,14,0.0,38249.0
2025-01-05T00:00:00Z,1.65619,1.65823,1.65544,1.6564299999999998,2636.0,36,0.0,2636.0
2025-01-06T00:00:00Z,1.6565400000000001,1.66516,1.65226,1.66428,56130.0,14,0.0,56130.0
2025-01-07T00:00:00Z,1.66438,1.66438,1.65448,1.65872,47760.0,14,0.0,47760.0
2025-01-08T00:00:00Z,1.6588,1.66552,1.65782,1.66031,50517.0,14,0.0,50517.0
2025-01-09T00:00:00Z,1.6604700000000001,1.66638,1.66006,1.66336,39940.0,14,0.0,39940.0
2025-01-10T00:00:00Z,1.6634,1.66788,1.6599300000000001,1.6672500000000001,47394.0,14,0.0,47394.0
2025-01-12T00:00:00Z,1.6635,1.66711,1.6627800000000001,1.66438,2837.0,37,0.0,2837.0
2025-01-13T00:00:00Z,1.66448,1.66533,1.6561,1.65766,51471.0,14,0.0,51471.0
2025-01-14T00:00:00Z,1.65777,1.6653799999999999,1.6534499999999999,1.66456,50370.0,14,0.0,50370.0
2025-01-15T00:00:00Z,1.66467,1.66634,1.65062,1.65089,45417.0,14,0.0,45417.0
2025-01-16T00:00:00Z,1.65103,1.6599300000000001,1.64844,1.65873,48763.0,14,0.0,48763.0
2025-01-17T00:00:00Z,1.65884,1.6661000000000001,1.65529,1.6585999999999999,44640.0,14,0.0,44640.0
2025-01-19T00:00:00Z,1.65687,1.65869,1.65556,1.65829,2985.0,63,0.0,2985.0
2025-01-20T00:00:00Z,1.65879,1.66438,1.6569,1.6589399999999999,52857.0,14,0.0,52857.0
2025-01-21T00:00:00Z,1.65915,1.66809,1.65842,1.66156,60343.0,14,0.0,60343.0
2025-01-22T00:00:00Z,1.6616300000000002,1.66422,1.65802,1.659,44193.0,14,0.0,44193.0
2025-01-23T00:00:00Z,1.65918,1.66291,1.65523,1.65771,45600.0,14,0.0,45600.0
2025-01-24T00:00:00Z,1.65781,1.66428,1.6518199999999998,1.66178,49119.0,14,0.0,49119.0
2025-01-26T00:00:00Z,1.66035,1.66472,1.6602,1.66311,2942.0,37,0.0,2942.0
2025-01-27T00:00:00Z,1.66321,1.67272,1.66208,1.66719,53005.0,14,0.0,53005.0
2025-01-28T00:00:00Z,1.6673200000000001,1.67108,1.6656,1.66765,46450.0,14,0.0,46450.0
2025-01-29T00:00:00Z,1.6679,1.67503,1.66748,1.67063,47101.0,14,0.0,47101.0
2025-01-30T00:00:00Z,1.67074,1.67795,1.6688,1.67302,46598.0,14,0.0,46598.0
2025-01-31T00:00:00Z,1.67307,1.67424,1.66424,1.66759,51100.0,14,0.0,51100.0
2025-02-02T00:00:00Z,1.6633,1.66858,1.66175,1.66814,3927.0,57,0.0,3927.0
2025-02-03T00:00:00Z,1.6682700000000001,1.67906,1.6589399999999999,1.6609,76580.0,14,0.0,76580.0
2025-02-04T00:00:00Z,1.661,1.6672099999999999,1.65818,1.65938,52390.0,14,0.0,52390.0
2025-02-05T00:00:00Z,1.65952,1.66255,1.65421,1.65462,47225.0,14,0.0,47225.0
2025-02-06T00:00:00Z,1.65473,1.65949,1.65045,1.65315,41868.0,14,0.0,41868.0
2025-02-07T00:00:00Z,1.65327,1.65334,1.64566,1.64642,45166.0,14,0.0,45166.0
2025-02-09T00:00:00Z,1.64671,1.64834,1.64534,1.64729,3493.0,36,0.0,3493.0
2025-02-10T00:00:00Z,1.64741,1.64754,1.63909,1.64268,38271.0,14,0.0,38271.0
2025-02-11T00:00:00Z,1.64277,1.64724,1.6392799999999998,1.64561,37676.0,14,0.0,37676.0
2025-02-12T00:00:00Z,1.64571,1.65681,1.64308,1.65423,46155.0,14,0.0,46155.0
2025-02-13T00:00:00Z,1.65435,1.66333,1.65401,1.6560899999999998,51545.0,14,0.0,51545.0
