datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2025-05-01T18:30:00Z,1.76813,1.76818,1.76673,1.76673,532.0,23,0.0,532.0
2025-05-01T18:45:00Z,1.76673,1.76747,1.76655,1.76723,559.0,23,0.0,559.0
2025-05-01T19:00:00Z,1.76725,1.76771,1.76696,1.76701,528.0,23,0.0,528.0
2025-05-01T19:15:00Z,1.76698,1.76749,1.76679,1.76723,421.0,23,0.0,421.0
2025-05-01T19:30:00Z,1.76722,1.76751,1.76686,1.76719,458.0,23,0.0,458.0
2025-05-01T19:45:00Z,1.76716,1.76862,1.76681,1.76836,516.0,23,0.0,516.0
2025-05-01T20:00:00Z,1.76838,1.76917,1.76814,1.76886,502.0,23,0.0,502.0
2025-05-01T20:15:00Z,1.7689,1.76907,1.76842,1.76881,357.0,23,0.0,357.0
2025-05-01T20:30:00Z,1.7688,1.76938,1.76831,1.76936,415.0,23,0.0,415.0
2025-05-01T20:45:00Z,1.76936,1.76939,1.76828,1.76829,362.0,23,0.0,362.0
2025-05-01T21:00:00Z,1.76828,1.76849,1.76736,1.76738,102.0,42,0.0,102.0
2025-05-01T21:15:00Z,1.76739,1.7677,1.76709,1.76752,321.0,266,0.0,321.0
2025-05-01T21:30:00Z,1.7675,1.76807,1.76737,1.76807,302.0,177,0.0,302.0
2025-05-01T21:45:00Z,1.76805,1.7681,1.76696,1.76696,257.0,93,0.0,257.0
2025-05-01T22:00:00Z,1.76675,1.76918,1.76675,1.76906,311.0,36,0.0,311.0
2025-05-01T22:15:00Z,1.76906,1.76932,1.7684,1.76893,269.0,36,0.0,269.0
2025-05-01T22:30:00Z,1.76893,1.7701,1.76873,1.76966,316.0,36,0.0,316.0
2025-05-01T22:45:00Z,1.76958,1.76989,1.76893,1.7691599999999998,217.0,36,0.0,217.0
2025-05-01T23:00:00Z,1.7693,1.76966,1.76894,1.7692,310.0,23,0.0,310.0
2025-05-01T23:15:00Z,1.7692,1.7694,1.76874,1.7691599999999998,262.0,23,0.0,262.0
2025-05-01T23:30:00Z,1.76917,1.76947,1.76911,1.76928,263.0,23,0.0,263.0
2025-05-01T23:45:00Z,1.76928,1.76929,1.76795,1.76884,412.0,23,0.0,412.0
2025-05-02T00:00:00Z,1.76889,1.7693,1.76813,1.76824,593.0,23,0.0,593.0
2025-05-02T00:15:00Z,1.76823,1.76823,1.76224,1.76279,870.0,23,0.0,870.0
2025-05-02T00:30:00Z,1.76273,1.76336,1.76126,1.76204,853.0,23,0.0,853.0
2025-05-02T00:45:00Z,1.762,1.76202,1.75937,1.76114,791.0,23,0.0,791.0
2025-05-02T01:00:00Z,1.76106,1.76199,1.76072,1.7616,677.0,23,0.0,677.0
2025-05-02T01:15:00Z,1.7616,1.76205,1.7611,1.76193,593.0,23,0.0,593.0
2025-05-02T01:30:00Z,1.76168,1.76322,1.76146,1.76318,627.0,23,0.0,627.0
2025-05-02T01:45:00Z,1.76318,1.76328,1.76197,1.76247,616.0,23,0.0,616.0
2025-05-02T02:00:00Z,1.76247,1.76285,1.76183,1.76208,568.0,23,0.0,568.0
2025-05-02T02:15:00Z,1.76208,1.76269,1.7619,1.76214,531.0,23,0.0,531.0
2025-05-02T02:30:00Z,1.76213,1.76236,1.76141,1.762,467.0,23,0.0,467.0
2025-05-02T02:45:00Z,1.76202,1.76298,1.76184,1.7623,345.0,23,0.0,345.0
2025-05-02T03:00:00Z,1.7623,1.76494,1.76191,1.76465,514.0,23,0.0,514.0
2025-05-02T03:15:00Z,1.76465,1.76496,1.76397,1.76444,478.0,23,0.0,478.0
2025-05-02T03:30:00Z,1.76445,1.76457,1.76185,1.76277,594.0,23,0.0,594.0
2025-05-02T03:45:00Z,1.7627199999999998,1.76312,1.76214,1.76249,541.0,23,0.0,541.0
2025-05-02T04:00:00Z,1.76249,1.76576,1.76249,1.76337,914.0,23,0.0,914.0
2025-05-02T04:15:00Z,1.76336,1.76358,1.76266,1.76336,553.0,23,0.0,553.0
2025-05-02T04:30:00Z,1.76338,1.76452,1.76257,1.76298,525.0,23,0.0,525.0
2025-05-02T04:45:00Z,1.7629899999999998,1.7643,1.76255,1.76261,497.0,23,0.0,497.0
2025-05-02T05:00:00Z,1.76261,1.76402,1.76253,1.76281,537.0,23,0.0,537.0
2025-05-02T05:15:00Z,1.76281,1.76443,1.76274,1.76406,434.0,23,0.0,434.0
